epoch,accuracy,loss,val_accuracy,val_loss
34,0.837133526802063,0.442609667778015,0.719869732856751,0.849605202674866
35,0.827361583709717,0.4418024122715,0.732899010181427,0.860899090766907
36,0.852334439754486,0.417186707258225,0.739413678646088,0.841189205646515
37,0.83785742521286,0.417688965797424,0.723127007484436,0.849350810050964
38,0.864277958869934,0.38352558016777,0.719869732856751,0.872265040874481
39,0.854867875576019,0.393057584762573,0.732899010181427,0.864122629165649
40,0.862468302249908,0.374113470315933,0.732899010181427,0.887768864631653
41,0.859572947025299,0.376660823822021,0.723127007484436,0.891499400138855
42,0.869706869125366,0.363591611385345,0.723127007484436,0.906821012496948
43,0.865725636482239,0.358432561159134,0.729641675949097,0.910611152648926
44,0.867897212505341,0.357122242450714,0.726384341716766,0.892089426517487
45,0.872240304946899,0.34954160451889,0.736156344413757,0.896744728088379
46,0.891422390937805,0.317589610815048,0.729641675949097,0.92147570848465
47,0.877669215202332,0.340152651071548,0.706840395927429,0.891914069652557
48,0.884907722473145,0.320077449083328,0.719869732856751,0.90998250246048
49,0.886717319488525,0.304588139057159,0.729641675949097,0.93888932466507
50,0.889250814914703,0.301171869039536,0.723127007484436,0.947462439537048
51,0.880564630031586,0.313726037740707,0.71335506439209,0.94687294960022
52,0.89612740278244,0.292575895786285,0.71661239862442,0.960739612579346
53,0.900108575820923,0.288260459899902,0.726384341716766,0.962423622608185
54,0.894317746162415,0.275954514741898,0.726384341716766,0.961319923400879
55,0.894679725170136,0.273433893918991,0.726384341716766,0.933892667293549
56,0.899022817611694,0.279737561941147,0.729641675949097,0.947049021720886
57,0.911328256130219,0.261579513549805,0.723127007484436,0.947972416877747
58,0.907347083091736,0.242381423711777,0.729641675949097,0.97429883480072
59,0.909880578517914,0.24787837266922,0.732899010181427,0.984513998031616
60,0.91024249792099,0.246654361486435,0.719869732856751,0.968274652957916
61,0.907347083091736,0.247365429997444,0.71661239862442,0.997541010379791
62,0.912414014339447,0.238165438175201,0.726384341716766,0.987838268280029
63,0.917119085788727,0.2314622849226,0.719869732856751,0.993097186088562
64,0.920738339424133,0.234300196170807,0.729641675949097,1.01478743553162
65,0.905537486076355,0.237167224287987,0.719869732856751,1.00255477428436
66,0.925805270671845,0.219228893518448,0.736156344413757,1.01448047161102
67,0.918566763401032,0.217051580548286,0.732899010181427,1.00597822666168
68,0.915671348571777,0.220612958073616,0.736156344413757,1.02240169048309
69,0.923271834850311,0.212224677205086,0.719869732856751,1.05811882019043
70,0.92110025882721,0.20700216293335,0.736156344413757,1.05805206298828
71,0.926891088485718,0.210553199052811,0.745928347110748,1.04779314994812
72,0.916395246982574,0.220987290143967,0.723127007484436,1.05705320835114
73,0.92761492729187,0.204341217875481,0.723127007484436,1.06660485267639
74,0.923995673656464,0.196558758616447,0.723127007484436,1.07590174674988
75,0.925443351268768,0.207765147089958,0.732899010181427,1.07438278198242
76,0.933043777942658,0.183822274208069,0.726384341716766,1.0647177696228
77,0.931234180927277,0.196785449981689,0.71661239862442,1.06503391265869
78,0.931596100330353,0.194560617208481,0.736156344413757,1.07518303394318
79,0.941368103027344,0.168668106198311,0.732899010181427,1.08710289001465
80,0.941368103027344,0.176244571805,0.726384341716766,1.09116470813751
81,0.9308722615242,0.186941847205162,0.736156344413757,1.09657716751099
82,0.94173002243042,0.165430903434753,0.719869732856751,1.12326443195343
83,0.941006124019623,0.173146173357964,0.736156344413757,1.13047611713409
84,0.947520792484283,0.153868123888969,0.729641675949097,1.12802708148956
85,0.94028228521347,0.17469984292984,0.726384341716766,1.13932061195374
86,0.943177700042725,0.153936430811882,0.739413678646088,1.13531959056854
87,0.943539619445801,0.159832090139389,0.719869732856751,1.13963854312897
88,0.943539619445801,0.168045744299889,0.732899010181427,1.15204846858978
89,0.94498735666275,0.150484040379524,0.71335506439209,1.144162774086
90,0.942091941833496,0.163931146264076,0.729641675949097,1.16985595226288
91,0.94498735666275,0.154052674770355,0.723127007484436,1.15788924694061
92,0.947520792484283,0.146751686930656,0.703583061695099,1.16061282157898
93,0.945349276065826,0.161551147699356,0.723127007484436,1.16658771038055
94,0.947520792484283,0.14957295358181,0.71335506439209,1.15861117839813
95,0.946435034275055,0.145850226283073,0.723127007484436,1.17118453979492
96,0.951863944530487,0.144268035888672,0.71335506439209,1.17829966545105
97,0.95439738035202,0.129909604787827,0.71335506439209,1.18880164623261
98,0.950778126716614,0.145249158143997,0.719869732856751,1.19868457317352
99,0.948968529701233,0.137502029538155,0.736156344413757,1.17220139503479
