epoch,accuracy,loss,val_accuracy,val_loss
77,0.9349919557571411,0.19263197481632233,0.7067307829856873,1.1523268222808838
78,0.9345906972885132,0.1953284591436386,0.7003205418586731,1.162302017211914
79,0.9249598979949951,0.20358404517173767,0.7099359035491943,1.1463854312896729
80,0.9365971088409424,0.18562068045139313,0.7115384340286255,1.1536816358566284
81,0.9297752976417542,0.19560348987579346,0.7211538553237915,1.1984564065933228
82,0.9317817091941833,0.19696447253227234,0.7179487347602844,1.2040337324142456
83,0.9369983673095703,0.182994544506073,0.692307710647583,1.1990736722946167
84,0.9402086734771729,0.178927943110466,0.7115384340286255,1.2096704244613647
85,0.9341893792152405,0.19221363961696625,0.7115384340286255,1.1964495182037354
86,0.9305778741836548,0.18899387121200562,0.7003205418586731,1.2178802490234375
87,0.9398073554039001,0.18250051140785217,0.6939102411270142,1.2300878763198853
88,0.944622814655304,0.16976973414421082,0.6987179517745972,1.2244704961776733
89,0.9482343792915344,0.15774160623550415,0.7035256624221802,1.2411127090454102
90,0.9462279081344604,0.15853746235370636,0.7115384340286255,1.228270173072815
91,0.9430176615715027,0.16125498712062836,0.7099359035491943,1.235949993133545
92,0.94261634349823,0.16834434866905212,0.7035256624221802,1.2437468767166138
93,0.9454253315925598,0.158940851688385,0.7067307829856873,1.2542771100997925
94,0.9410112500190735,0.169199600815773,0.7035256624221802,1.249841332435608
95,0.9474318027496338,0.1584693342447281,0.7035256624221802,1.2679414749145508
96,0.9454253315925598,0.15096259117126465,0.6939102411270142,1.2631969451904297
97,0.9518458843231201,0.16044938564300537,0.6987179517745972,1.2842475175857544
98,0.9510433673858643,0.14746062457561493,0.7115384340286255,1.2631598711013794
99,0.9486356377601624,0.1461312621831894,0.6907051205635071,1.263083577156067
0,0.49638843536376953,1.184212327003479,0.6217948794364929,1.0412770509719849
1,0.5955055952072144,1.0335243940353394,0.6538461446762085,0.9511674642562866
2,0.6292135119438171,0.9546282291412354,0.6682692170143127,0.9154617190361023
0,0.4871588945388794,1.1837815046310425,0.6346153616905212,1.044169545173645
